year_month,domestic_consumption,import_volume,export_volume,stock,exchange_rate_usd,china_pmi,thai_price,oil_price_thb,world_price_thb_kg,month,quarter,year,is_season,thai_price_lag1,thai_price_lag3,thai_price_lag6,thai_price_lag12,world_price_thb_kg_lag1,world_price_thb_kg_lag3,world_price_thb_kg_lag6,world_price_thb_kg_lag12,oil_price_thb_lag1,oil_price_thb_lag3,oil_price_thb_lag6,oil_price_thb_lag12,china_pmi_lag1,china_pmi_lag3,china_pmi_lag6,china_pmi_lag12,stock_lag1,stock_lag3,stock_lag6,stock_lag12,thai_price_ma3,thai_price_std3,thai_price_ma6,thai_price_std6,thai_price_ma12,thai_price_std12,world_price_thb_kg_ma3,world_price_thb_kg_std3,world_price_thb_kg_ma6,world_price_thb_kg_std6,world_price_thb_kg_ma12,world_price_thb_kg_std12,oil_price_thb_ma3,oil_price_thb_std3,oil_price_thb_ma6,oil_price_thb_std6,oil_price_thb_ma12,oil_price_thb_std12,china_pmi_ma3,china_pmi_std3,china_pmi_ma6,china_pmi_std6,china_pmi_ma12,china_pmi_std12,thai_price_pct1,thai_price_pct3,thai_price_pct6,world_price_thb_kg_pct1,world_price_thb_kg_pct3,world_price_thb_kg_pct6,oil_price_thb_pct1,oil_price_thb_pct3,oil_price_thb_pct6,exchange_rate_usd_pct1,exchange_rate_usd_pct3,exchange_rate_usd_pct6
2012-04,37988000,245000,238693000.0,288724000.0,30.88,53.1,105.06,3238.3856,118.73205211035518,4,2,2012,0,106.27,97.21,108.01,155.19,120.58239423991861,114.2569348901024,125.48641196975397,175.94420865021,3161.6838,3103.1048,2879.571,3424.7358,51.0,50.3,51.2,53.4,328343000.0,390437000.0,312055000.0,241702000.0,106.54333333333334,1.6372028992557999,98.44,9.697764690896545,112.40666666666668,17.61975612943042,120.78399993399154,2.1598192266921257,113.8744328681553,8.69310047701603,127.8453485005255,17.18045084531769,3230.4670666666666,65.1857220072768,3147.8843166666666,108.57395171596932,2976.6002583333334,253.86435264159485,51.53333333333333,1.3796134724383469,50.71666666666667,1.3437509689917548,51.074999999999996,1.1362818152360812,-1.1386092029735506,8.075300894969661,-2.731228589945378,-1.534504387001856,3.9167138734792495,-5.382542821470415,2.4259794733426654,4.359530493459318,12.460696402346038,0.6190941674812489,-1.99936528086323,-0.06472491909385036
2012-05,43942000,438000,237517000.0,310415000.0,31.33,53.3,101.6,2710.9849,116.80249708029758,5,2,2012,1,105.06,108.3,87.01,139.62,118.73205211035518,123.0375534517008,104.39266358664,154.61609152413598,3238.3856,3291.3317999999995,3107.1456000000003,3103.594,53.1,50.5,50.4,52.9,288724000.0,390452000.0,319845000.0,216332000.0,104.30999999999999,2.4236542657728006,100.87166666666667,7.925854948626444,109.23833333333333,15.581960334912383,118.70564781019046,1.8900869092778088,115.94273845043158,7.3600579202879945,124.69421563020565,15.174629031824118,3037.0181,284.9456564987197,3081.8575333333333,210.7158064787998,2943.8828333333336,261.20301305863,52.46666666666667,1.274100990241118,51.199999999999996,1.6852299546351623,51.10833333333333,1.1988315017953155,-3.293356177422435,-6.186518928901208,16.76818756464773,-1.6251340693279492,-5.067604317937635,11.887649062003414,-16.285914191318053,-17.632585690692125,-12.749988285067825,1.4572538860103679,1.9193233571893398,1.1950904392764805
2012-06,42920000,380000,228840000.0,319730000.0,31.65,50.4,88.25,2688.9839999999995,101.23929881782199,6,2,2012,1,101.6,106.27,86.79,135.29,116.80249708029758,120.58239423991861,102.2449989302148,150.58565206626477,2710.9849,3161.6838,2985.6543,2912.2184,53.3,51.0,49.0,52.0,310415000.0,328343000.0,361557000.0,236291000.0,98.30333333333333,8.876656652892079,101.115,7.412877309115512,105.31833333333333,14.29620536641745,112.25794933615826,9.591078671735813,115.77512176503278,7.736236292884437,120.58201952616874,14.173623996593594,2879.4514999999997,311.04063401315625,3032.412483333333,265.49253427283855,2925.2799666666665,271.41299182707064,52.26666666666667,1.6196707484341974,51.43333333333334,1.3909229549713775,50.974999999999994,1.179464439326679,-13.139763779527557,-16.9568081302343,1.6822214540845648,-13.324371183414385,-16.041392729033344,-0.983617901037126,-0.8115463867024997,-14.950887878161645,-9.936525471150514,1.0213852537503953,3.128054740957964,4.766633565044676
2012-07,37564000,312000,290837000.0,305639000.0,31.65,50.2,85.82,2787.099,97.43021480425199,7,3,2012,0,88.25,105.06,97.21,127.05,101.23929881782199,118.73205211035518,114.2569348901024,142.48054340269638,2688.9839999999995,3238.3856,3103.1048,2881.527,50.4,53.1,50.3,50.9,319730000.0,288724000.0,390437000.0,261335000.0,91.88999999999999,8.496428661502497,99.21666666666665,9.71411069870353,101.88250000000001,13.532642774216015,105.15733690079053,10.263264439757421,112.97066841739102,10.828552335696697,116.82782547629837,13.807576403445674,2729.0226333333335,51.48454306002138,2979.7448499999996,279.6317051540829,2917.4109666666664,274.15187180939375,51.300000000000004,1.7349351572897556,51.416666666666664,1.4077168275851168,50.916666666666664,1.2006311471534385,-2.7535410764872648,-18.31334475537789,-11.716901553338133,-3.7624559415651126,-17.94110093060992,-14.727088646334796,3.648775894538625,-13.93554245053461,-10.183536179635311,0.0,2.493523316062185,0.44430339574736966
2012-08,41359000,224000,260922000.0,342902000.0,31.43,50.1,76.43,3032.0521,87.7869697953248,8,3,2012,0,85.82,101.6,108.3,124.94,97.43021480425199,116.80249708029758,123.0375534517008,139.72741434352798,2787.099,2710.9849,3291.3317999999995,2653.6428,50.2,53.3,50.5,50.7,305639000.0,310415000.0,390452000.0,319238000.0,83.5,6.242187116708576,93.90500000000002,12.15945845833604,97.83999999999999,13.26148353143573,95.48549447246626,6.933811499386559,107.09557114132836,13.506025487969971,112.49945509728144,14.114156253551933,2836.0450333333333,176.6938480641005,2936.5315666666665,238.92038275981378,2948.945075,262.5725667362784,50.23333333333333,0.15275252316519966,51.349999999999994,1.4679918255901954,50.86666666666667,1.222763883646938,-10.941505476578872,-24.773622047244082,-29.42751615881809,-9.897591859262068,-24.84152994180051,-28.650263815765697,8.788819485780719,11.84319396245992,-7.877653052177836,-0.695102685624005,0.31918289179699855,2.244632400780744
2012-09,40530000,284000,294808000.0,403935000.0,30.99,49.2,79.27,2856.9680999999996,94.1615398334622,9,3,2012,0,76.43,88.25,106.27,123.33,87.7869697953248,101.23929881782199,120.58239423991861,138.0014714909952,3032.0521,2688.9839999999995,3161.6838,2401.344,50.1,50.4,51.0,50.9,342902000.0,319730000.0,328343000.0,331874000.0,80.50666666666666,4.815603112107181,89.40500000000002,11.653773208707989,94.16833333333334,11.551731734272652,93.12624147767967,4.904276255439159,102.69209540691895,12.498918351021217,108.84612745915369,12.493882635281773,2892.039733333333,126.18644894916211,2885.7456166666666,212.4035250362368,2986.91375,202.18831547058866,49.833333333333336,0.5507570547285949,51.050000000000004,1.7166828478200669,50.724999999999994,1.3136520917585583,3.7158183959178137,-10.175637393767712,-25.40698221511245,7.2614079891351935,-6.991118139899477,-21.91103815196085,-5.774439034210532,6.247121589418159,-9.637766433189821,-1.3999363665287978,-2.0853080568720372,0.9775171065493637
2012-10,45073000,268000,212479000.0,466072000.0,30.69,49.8,83.63,2646.7056,98.32936067164981,10,4,2012,0,79.27,85.82,105.06,108.01,94.1615398334622,97.43021480425199,118.73205211035518,125.48641196975397,2856.9680999999996,2787.099,3238.3856,2879.571,49.2,50.2,53.1,51.2,403935000.0,305639000.0,288724000.0,312055000.0,79.77666666666666,3.626642156780362,85.83333333333333,8.840621395957802,92.13666666666666,11.028064474811613,93.42595676681229,5.30954924482877,99.2916468338014,9.731287068617268,106.58303985097835,11.635809403216719,2845.241933333333,192.9406864921947,2787.132283333333,141.43120016113804,2967.5083,223.48103956866595,49.699999999999996,0.4582575694955585,50.5,1.4338758663146485,50.60833333333334,1.3297014930449131,5.500189226693575,-2.551852714984848,-20.397867885018094,4.426245413529739,0.9228614236397759,-17.18381100643501,-7.359637652236994,-5.037259171633313,-18.27083223196151,-0.968054211035807,-3.033175355450224,-0.6152849740932553
2012-11,44698000,295000,220879000.0,552778000.0,30.7,50.2,76.23,2729.537,91.3061781577,11,4,2012,0,83.63,76.43,101.6,87.01,98.32936067164981,87.7869697953248,116.80249708029758,104.39266358664,2646.7056,3032.0521,2710.9849,3107.1456000000003,49.8,50.1,53.3,50.4,466072000.0,342902000.0,310415000.0,319845000.0,79.71,3.7195698676060935,81.605,5.042744292545508,91.23833333333333,11.889091893858081,94.59902622093735,3.531970966823172,95.04226034670181,4.945378864768689,105.49249939856668,12.444882403563899,2744.4035666666664,105.91666927306086,2790.2243,139.62474792559593,2936.0409166666664,228.55891124805242,49.73333333333334,0.5033222956846969,49.98333333333334,0.4308905506810615,50.59166666666667,1.333797267771591,-8.848499342341254,-0.2616773518252069,-24.970472440944867,-7.142508062675446,4.008804917837172,-21.828573497936233,3.1296038365581813,-9.977239507197122,0.6843306283262462,0.032583903551630655,-2.3226216990136828,-2.010852218321091
2012-12,41714000,291000,251361000.0,516675000.0,30.63,50.6,79.52,2812.4465999999998,95.25011974670278,12,4,2012,0,76.23,79.27,88.25,86.79,91.3061781577,94.1615398334622,101.23929881782199,102.2449989302148,2729.537,2856.9680999999996,2688.9839999999995,2985.6543,50.2,49.2,50.4,49.0,552778000.0,403935000.0,319730000.0,361557000.0,79.79333333333334,3.7075643397433486,80.14999999999999,3.863557945728305,90.6325,12.314008375534069,94.96188619201753,3.5204519727723986,94.0440638348486,3.9483009672636307,104.90959279994068,12.770380498468064,2729.563066666666,82.87050307467011,2810.8014,130.52132482714862,2921.6069416666664,230.60097900816373,50.199999999999996,0.4000000000000121,50.01666666666667,0.47504385762393553,50.724999999999994,1.2366560483085016,4.315886134067948,0.3153778226315129,-9.892351274787536,4.319468483491851,1.1560770088996808,-5.915863840480185,3.037496835543907,-1.5583478163441855,4.59142189020092,-0.22801302931596545,-1.1616650532429773,-3.2227488151658767
2013-01,40304000,175000,286676000.0,583006000.0,30.06,50.6,84.83,2930.5494,99.30730710946318,1,1,2013,0,79.52,83.63,85.82,97.21,95.25011974670278,98.32936067164981,97.43021480425199,114.2569348901024,2812.4465999999998,2646.7056,2787.099,3103.1048,50.6,49.8,50.2,50.3,516675000.0,466072000.0,305639000.0,390437000.0,80.19333333333334,4.339358631564862,79.985,3.584007533474273,89.60083333333334,12.231168425812886,95.28786833795533,4.000698044440679,94.35691255238379,4.326519804653111,103.66379048488743,12.50199009154908,2824.1776666666665,101.01836309448532,2834.7098,138.22242319395892,2907.227325,223.52590681465526,50.46666666666667,0.2309401076758965,50.083333333333336,0.5307227776026124,50.75,1.230299298397013,6.6775653923541345,1.4348917852445409,-1.1535772547191736,4.259508936628764,0.9945619814197837,1.9266018339202828,4.199290397193689,10.724419066480229,5.146943111816249,-1.86092066601371,-2.052785923753675,-5.023696682464451
2013-02,44507000,140000,269887000.0,501216000.0,29.82,50.4,82.2,2744.931,95.0032322895348,2,1,2013,0,84.83,76.23,76.43,108.3,99.30730710946318,91.3061781577,87.7869697953248,123.0375534517008,2930.5494,2729.537,3032.0521,3291.3317999999995,50.6,50.2,50.1,50.5,583006000.0,552778000.0,342902000.0,390452000.0,82.18333333333334,2.655039233860057,80.94666666666667,3.1920192146456494,87.42583333333334,10.845871823235637,96.52021971523361,2.4168430775354834,95.55962296808546,2.90407904188754,101.32759705470691,11.092447465744456,2829.3089999999997,93.95106707726066,2786.856283333333,100.89963982492637,2861.6939249999996,191.53127074311962,50.53333333333333,0.11547005383803212,50.13333333333333,0.5465040408507823,50.74166666666667,1.2324833270738271,-3.100318283626069,7.831562377016921,7.549391600156996,-4.334096800333276,4.049073355638,8.22019772528282,-6.333911313694285,0.5639784329723341,-9.46953055325137,-0.7984031936127733,-2.8664495114006483,-5.122494432071267
2013-03,41468000,75000,275260000.0,520864000.0,29.51,50.1,75.99,2869.2573,87.86011198804842,3,1,2013,0,82.2,79.52,79.27,106.27,95.0032322895348,95.25011974670278,94.1615398334622,120.58239423991861,2744.931,2812.4465999999998,2856.9680999999996,3161.6838,50.4,50.6,49.2,51.0,501216000.0,516675000.0,403935000.0,328343000.0,81.00666666666667,4.539210650910178,80.39999999999999,3.765878383591318,84.9025,9.502303189705486,94.05688379568214,5.781976361141424,94.50938499384984,4.309946855191758,98.6007402003844,9.885081773298388,2848.2459000000003,94.57619574769343,2788.9044833333332,102.71589609788677,2837.32505,166.9141529787925,50.36666666666667,0.2516611478423869,50.28333333333333,0.31251666622156365,50.666666666666664,1.242675510437958,-7.554744525547452,-4.439134808853118,-4.137757032925449,-7.518818180540199,-7.758528575403901,-6.692146131593358,4.529305108215831,2.019974352579723,0.4301483100213943,-1.0395707578806146,-3.6565458700620224,-4.775734107776697
2013-04,39706000,76000,278018000.0,495420000.0,29.06,50.9,71.43,2715.9475999999995,83.30971074264959,4,2,2013,0,75.99,84.83,83.63,105.06,87.86011198804842,99.30730710946318,98.32936067164981,118.73205211035518,2869.2573,2930.5494,2646.7056,3238.3856,50.1,50.6,49.8,53.1,520864000.0,583006000.0,466072000.0,288724000.0,76.54,5.406024417259304,78.36666666666667,4.819347120375018,82.10000000000001,7.828658308362109,88.72435167341094,5.894471496002385,92.00611000568313,5.764033043427437,95.64887841974225,8.521882342797673,2776.711966666667,81.44623017806975,2800.4448166666666,86.08819338301733,2793.7885499999998,111.844647828262,50.46666666666667,0.40414518843276115,50.46666666666667,0.2943920288768804,50.48333333333333,0.9870371949639141,-6.000789577575983,-15.796298479311554,-14.588066483319373,-5.1791434616175085,-16.10918353589024,-15.274837369435545,-5.343184105517507,-7.322920405300126,2.6161579890109365,-1.5249068112504371,-3.3266799733865593,-5.311176278918217
2013-05,46148000,315000,269744000.0,425494000.0,29.78,50.6,79.65,2738.8666000000003,90.47306738339319,5,2,2013,1,71.43,82.2,76.23,101.6,83.30971074264959,95.0032322895348,91.3061781577,116.80249708029758,2715.9475999999995,2744.931,2729.537,2710.9849,50.9,50.4,50.2,53.3,495420000.0,501216000.0,552778000.0,310415000.0,75.69000000000001,4.1182034918158115,78.93666666666667,4.717260504431252,80.27083333333333,4.859564997990376,87.21429670469708,3.625083119844302,91.86725820996533,5.794221617983025,93.45475927833355,5.396891336490967,2774.6905,82.69510195244801,2801.9997500000004,84.62308975350106,2796.112025,110.24628273744851,50.53333333333333,0.40414518843276576,50.53333333333333,0.26583202716423876,50.25833333333333,0.44611114255861256,11.50776984460311,-3.1021897810218912,4.4864226682408415,8.598465385231968,-4.7684323964213515,-0.9124363664284596,0.8438675326431389,-0.2209308722149972,0.3418015582862699,2.4776324845148023,-0.13413816230717357,-2.9967426710097667
2013-06,41086000,74000,251424000.0,425287000.0,30.82,50.8,76.46,2975.9792,86.61037799043078,6,2,2013,1,79.65,75.99,79.52,88.25,90.47306738339319,87.86011198804842,95.25011974670278,101.23929881782199,2738.8666000000003,2869.2573,2812.4465999999998,2688.9839999999995,50.6,50.1,50.6,50.4,425494000.0,520864000.0,516675000.0,319730000.0,75.84666666666668,4.144180658868196,78.42666666666666,4.806157162085631,79.28833333333333,4.253776575175454,86.79771870549119,3.5853510285970662,90.42730125058665,5.858586894262602,92.23568254271764,5.123950175413326,2810.264466666667,143.96996135669843,2829.255183333333,110.91248538140137,2820.028291666667,115.87948465323987,50.76666666666667,0.15275252316531074,50.56666666666666,0.2875181153705791,50.291666666666664,0.47185963500951833,-4.0050219711236785,0.6185024345308543,-3.8480885311871216,-4.269435650494402,-1.4224133902625113,-9.070583616322514,8.65732562513266,3.719495633939829,5.814602844370476,3.49227669576897,4.439173161640109,0.6203068886712515
2013-07,43272000,74000,285362000.0,420625000.0,31.12,50.1,70.32,3268.5336,79.7632613018912,7,3,2013,0,76.46,71.43,84.83,85.82,86.61037799043078,83.30971074264959,99.30730710946318,97.43021480425199,2975.9792,2715.9475999999995,2930.5494,2787.099,50.8,50.9,50.6,50.2,425287000.0,495420000.0,583006000.0,305639000.0,75.47666666666667,4.742091662266492,76.00833333333334,4.585217188603729,77.99666666666667,4.439372054966845,85.61556889190506,5.423764415304909,87.169960282658,5.344545347805409,90.7634364175209,5.964832861758984,2994.4598000000005,265.31666392165494,2885.585883333333,212.21405208492484,2860.147841666667,172.8021302598023,50.5,0.36055512754642344,50.48333333333333,0.3430257521910657,50.28333333333333,0.47450133313966086,-8.030342662830236,-1.5539689206216067,-17.10479783095603,-7.905653857435057,-4.256946050039289,-19.680370333704865,9.830525697222603,20.345974274319612,11.533134367228225,0.9733939000649006,7.088781830695123,3.526280771789758
2013-08,45784000,74000,313185000.0,434406000.0,31.6,50.3,69.85,3401.7400000000002,81.17885450593602,8,3,2013,0,70.32,79.65,82.2,76.43,79.7632613018912,90.47306738339319,95.0032322895348,87.7869697953248,3268.5336,2738.8666000000003,2744.931,3032.0521,50.1,50.6,50.4,50.1,420625000.0,425494000.0,501216000.0,342902000.0,72.21,3.6881024931534467,73.95,3.982185329690276,77.44833333333334,5.018999960754824,82.51749793275268,3.6145160678493236,84.86589731872486,4.135257818257183,90.21276014340516,6.541736399432523,3215.4176,217.79358759191516,2995.05405,282.8093415634564,2890.9551666666666,229.7920473140757,50.4,0.36055512754641456,50.46666666666667,0.35023801430776486,50.29999999999999,0.4709757762539205,-0.6683731513082991,-12.303829252981814,-15.02433090024332,1.7747433855381356,-10.272905679290778,-14.551481513247023,4.075417795919245,24.202471197392384,23.92806959446341,1.5424164524421524,6.1114842175957085,5.969148222669363
2013-09,42769000,207000,309841000.0,444253000.0,31.71,51.0,75.43,3244.8843,83.65397941782419,9,3,2013,0,69.85,76.46,75.99,79.27,81.17885450593602,86.61037799043078,87.86011198804842,94.1615398334622,3401.7400000000002,2975.9792,2869.2573,2856.9680999999996,50.3,50.8,50.1,49.2,434406000.0,425287000.0,520864000.0,403935000.0,71.86666666666667,3.0948721029047603,73.85666666666667,3.931043966514128,77.12833333333333,5.014708970678396,81.53203174188381,1.9692568355621733,84.16487522368749,3.8744449347857293,89.33713010876868,6.667161549450759,3305.052633333334,84.56451680415908,3057.65855,290.8539184404353,2923.2815166666664,250.89277517159437,50.46666666666666,0.47258156262527756,50.61666666666667,0.35449494589662484,50.45000000000001,0.36306773723093616,7.988546886184711,-1.347109599790719,-0.7369390709303647,3.048977380811868,-3.4134461033448305,-4.787306179163975,-4.611043172023733,9.035852804347556,13.091436588834338,0.34810126582278667,2.88773523685919,7.455099966113177
2013-10,45043000,32000,366139000.0,450182000.0,31.21,51.1,71.67,3008.0198,79.1017292458162,10,4,2013,0,75.43,70.32,71.43,83.63,83.65397941782419,79.7632613018912,83.30971074264959,98.32936067164981,3244.8843,3268.5336,2715.9475999999995,2646.7056,51.0,50.1,50.9,49.8,444253000.0,420625000.0,495420000.0,466072000.0,72.31666666666668,2.845651653547572,73.89666666666666,3.902530802782616,76.13166666666666,4.788451701433983,81.31152105652548,2.2790229742968777,83.46354497421527,4.404760469176303,87.73482748994918,6.619916303599103,3218.2147000000004,198.21036714846002,3106.33725,242.67671767612768,2953.3910333333333,235.91723780362506,50.800000000000004,0.4358898943541088,50.650000000000006,0.39370039370006493,50.55833333333333,0.34498572653802323,-4.98475407662734,1.9197952218430236,0.33599328013438345,-5.441761651613719,-0.8293693678988467,-5.051009611391133,-7.299628526046376,-7.970357104482573,10.753970363787602,-1.5767896562598582,0.2892030848329119,7.398485891259465
2013-11,46517000,38000,364335000.0,489415000.0,31.63,51.4,69.83,2932.7336,78.7451479443112,11,4,2013,0,71.67,69.85,79.65,76.23,79.1017292458162,81.17885450593602,90.47306738339319,91.3061781577,3008.0198,3401.7400000000002,2738.8666000000003,2729.537,51.1,50.3,50.6,50.2,450182000.0,434406000.0,425494000.0,552778000.0,72.31,2.8543300439866224,72.26,2.950037287900007,75.59833333333333,5.121345407983638,80.50028553598388,2.7369922143506438,81.50889173436826,3.0729602780662963,86.6880749721668,6.986790870002438,3061.8792333333336,162.89611351060566,3138.648416666667,191.46771333257584,2970.3240833333334,225.4493970931882,51.166666666666664,0.20816659994673842,50.78333333333333,0.4956477243630373,50.65833333333334,0.4010403138503095,-2.567322450118603,-0.028632784538296097,-12.328939108600135,-0.450788250654921,-2.997956273757052,-12.962884732738388,-2.50284921661752,-13.787250054383938,7.078365919683693,1.3457225248317828,0.09493670886076,6.212222968435177
2013-12,44024000,41000,395070000.0,502855000.0,32.34,51.4,71.0,3182.9028000000003,82.74114431527559,12,4,2013,0,69.83,75.43,76.46,79.52,78.7451479443112,83.65397941782419,86.61037799043078,95.25011974670278,2932.7336,3244.8843,2975.9792,2812.4465999999998,51.4,51.0,50.8,50.6,489415000.0,444253000.0,425287000.0,516675000.0,70.83333333333333,0.9312536353422937,71.35000000000001,2.120971475527292,74.88833333333334,5.1188241429118175,80.19600716846767,2.211352499759925,80.86401945517574,2.0106490104639905,85.6456603528812,6.510116779428699,3041.2187333333336,128.34634407730536,3173.135683333334,174.16105951932312,3001.195433333333,227.2222910745035,51.300000000000004,0.17320508075705826,50.88333333333333,0.556477013600976,50.725,0.4535215741082702,1.675497637118717,-5.872994829643385,-7.140988752288768,5.074593768990532,-1.0912034417266514,-4.4674019037103,8.53023950078522,-1.9101297386782012,6.953126554110334,2.244704394562147,1.9867549668874274,4.931862426995459
2014-01,44000000,106000,381991000.0,557868000.0,32.93,51.0,65.25,3210.3457,76.603012805539,1,1,2014,0,71.0,71.67,70.32,84.83,82.74114431527559,79.1017292458162,79.7632613018912,99.30730710946318,3182.9028000000003,3008.0198,3268.5336,2930.5494,51.4,51.1,50.1,50.6,502855000.0,450182000.0,420625000.0,583006000.0,68.69333333333333,3.038853950643,70.50500000000001,3.297197294673221,73.25666666666666,4.770540913361593,79.36310168837527,3.1153755359603204,80.33731137245037,2.664339615971514,83.75363582755418,5.379841381662688,3108.6607000000004,152.9739735246062,3163.4377,169.33983040977571,3024.5117916666663,233.58058885775102,51.26666666666667,0.2309401076759763,51.03333333333333,0.4033195589929482,50.75833333333333,0.45817490374754216,-8.098591549295776,-8.957722896609466,-7.209897610921489,-7.418475488262466,-3.1588644952529443,-3.962035208654735,0.862197237062956,6.726215698447202,-1.7802448168193985,1.8243661100803887,5.511054149311123,5.816195372750643
2014-02,44000000,139000,359349000.0,568971000.0,32.65,50.5,60.12,3349.5634999999997,70.0342506665824,2,1,2014,0,65.25,69.83,69.85,82.2,76.603012805539,78.7451479443112,81.17885450593602,95.0032322895348,3210.3457,2932.7336,3401.7400000000002,2744.931,51.0,51.4,50.3,50.4,557868000.0,489415000.0,434406000.0,501216000.0,65.45666666666666,5.442943443885773,68.88333333333334,5.403664188924684,71.41666666666667,5.242312698059766,76.45946926246567,6.354662863706573,78.47987739922476,4.903835788851519,81.67288735897482,5.461298252031774,3247.604,89.35929118053322,3154.7416166666667,155.42264112050503,3074.897833333334,233.00155326948206,50.96666666666667,0.4509249752823365,51.06666666666666,0.3326659986627224,50.76666666666667,0.45193188009063023,-7.862068965517244,-13.905198338822855,-13.929849677881167,-8.57507022032119,-11.062138436629997,-13.728456637114405,4.33653609329363,14.213016143027769,-1.5338179872653512,-0.8502884907379271,3.224786595004736,3.322784810126578
2014-03,44025000,334000,322424000.0,515019000.0,32.39,50.2,64.31,3290.1762,73.89084254359499,3,1,2014,0,60.12,71.0,75.43,75.99,70.0342506665824,82.74114431527559,83.65397941782419,87.86011198804842,3349.5634999999997,3182.9028000000003,3244.8843,2869.2573,50.5,51.4,51.0,50.1,568971000.0,502855000.0,444253000.0,520864000.0,63.22666666666667,2.73119631907695,67.02999999999999,4.548525035657199,70.44333333333333,5.397988401976702,73.50936867190546,3.3009545203830277,76.85268792018657,4.441609231421885,80.50878157193704,5.511148453742627,3283.3618,69.85861432012139,3162.2902666666664,161.65142570826356,3109.9744083333335,230.90322942073772,50.56666666666666,0.40414518843276187,50.93333333333334,0.4885352256145504,50.775,0.4392659165635019,6.969394544244856,-9.422535211267602,-14.742145035131916,5.506722554044274,-10.696373424517247,-11.670857671295632,-1.7729862413415898,3.3703008461332784,1.3957939887101478,-0.7963246554364423,0.15460729746443747,2.144433932513401
2014-04,45112000,98000,262073000.0,466387000.0,32.31,50.3,61.64,3222.5994,70.93121758898471,4,2,2014,0,64.31,65.25,71.67,71.43,73.89084254359499,76.603012805539,79.1017292458162,83.30971074264959,3290.1762,3210.3457,3008.0198,2715.9475999999995,50.2,51.0,51.1,50.9,515019000.0,557868000.0,450182000.0,495420000.0,62.02333333333333,2.1211396307974844,65.35833333333333,4.34053184145295,69.6275,5.947185927356031,71.61877026638739,2.0181357089195178,75.49093597738131,4.848069238362255,79.47724047579828,6.06941612665134,3287.4463666666666,63.52605500675144,3198.0535333333337,143.40130012619144,3152.1953916666666,195.98590876645395,50.333333333333336,0.1527525231652169,50.800000000000004,0.5403702434438703,50.725,0.45751304005241916,-4.151764888819787,-5.532567049808423,-13.994697921026933,-4.005401552789333,-7.404141180389933,-10.329118888717147,-2.0538960800944306,0.3816940960595039,7.133583362715901,-0.2469898116702618,-1.882781658062549,3.524511374559447
2014-05,45095000,66000,253799000.0,398168000.0,32.52,50.4,58.31,3340.1292000000003,67.40582978257129,5,2,2014,1,61.64,60.12,69.83,79.65,70.93121758898471,70.0342506665824,78.7451479443112,90.47306738339319,3222.5994,3349.5634999999997,2932.7336,2738.8666000000003,50.3,50.5,51.4,50.6,466387000.0,568971000.0,489415000.0,425494000.0,61.419999999999995,3.006043911855987,63.43833333333333,4.511449508380524,67.84916666666666,5.867823598905722,70.74262997171701,3.246616946100001,73.60104961709132,5.493048345437308,77.55497067572979,5.921342183804394,3284.3016000000002,58.984715527647445,3265.9527999999996,70.63799252662102,3202.300608333333,152.81220626894785,50.29999999999999,0.10000000000002288,50.63333333333333,0.4676180777795568,50.708333333333336,0.4660439568289597,-5.402336145360154,-3.0106453759148333,-16.497207503938128,-4.970149852553629,-3.7530506273629416,-14.400021407997244,3.647049645699063,-0.28165759508662624,13.891326508483438,0.6499535747446661,-0.39816232771821003,2.813784381915907
2014-06,45237000,118000,265807000.0,374527000.0,32.51,50.8,60.36,3425.5787,67.83598490171272,6,2,2014,1,58.31,64.31,71.0,76.46,67.40582978257129,73.89084254359499,82.74114431527559,86.61037799043078,3340.1292000000003,3290.1762,3182.9028000000003,2975.9792,50.4,50.2,51.4,50.8,398168000.0,515019000.0,502855000.0,425287000.0,60.10333333333333,1.679771809901572,61.665,2.6531094964211603,66.50750000000001,5.552110368630171,68.72434409108958,1.9232722983027182,71.11685638149751,3.5646947840359555,75.99043791833662,5.790041259765451,3329.435766666667,101.91129080951191,3306.3987833333335,82.11758640505926,3239.7672333333335,147.29501155357747,50.5,0.264575131106488,50.53333333333333,0.3076794869116932,50.708333333333336,0.4660439568289597,3.5156919910821482,-6.142124086456235,-14.985915492957746,0.638157145352225,-8.194327515361522,-18.014205069207744,2.5582693028760595,4.1153571045830395,7.624357866033482,-0.030750307503091268,0.3704847175054038,0.5256648113790785
2014-07,45142000,84000,287212000.0,412506000.0,32.09,51.0,57.12,3150.2753000000002,64.78533192805475,7,3,2014,0,60.36,61.64,65.25,70.32,67.83598490171272,70.93121758898471,76.603012805539,79.7632613018912,3425.5787,3222.5994,3210.3457,3268.5336,50.8,50.3,51.0,50.1,374527000.0,466387000.0,557868000.0,420625000.0,58.596666666666664,1.6389122408903563,60.309999999999995,2.529173778133897,65.4075,6.016305306868216,66.67571553744627,1.6511877542020956,69.14724290191681,3.1701504872318744,74.74227713718359,6.4765008483839885,3305.3277333333335,140.9125511602881,3296.38705,98.24808231128868,3229.9123750000003,149.13993069400843,50.73333333333333,0.3055050463304382,50.53333333333333,0.3076794869116932,50.78333333333333,0.4302923600894444,-5.3677932405566615,-7.332900713822199,-12.459770114942536,-4.497101321780839,-8.664570932001581,-15.42717504791109,-8.03669756587404,-2.2442783300958835,-1.8711505119214933,-1.2919101814826028,-0.6809037449705957,-2.5508654722137702
